income,debt_ratio,loan_amount,credit_score,defaults,age
52772.54185542311,0.5728490735001411,13457.586057720902,646.1311961507621,0,59
37124.6332972818,0.524987685740331,27133.582431727613,768.8248225009769,0,63
60504.64819113487,0.4345111686645542,17164.799126803482,715.6566070006578,0,48
41365.43260643339,0.3311477805003036,8111.912496228813,734.3532897929458,0,49
51830.147219680424,0.30588277079225423,12176.12997914529,773.3270429639301,0,21
88401.26807403192,0.42548673357547706,20106.91647714699,644.4209875243224,0,28
48559.10150413025,0.37271593470345277,25442.213864349626,698.2087210646769,1,66
67239.09989428514,0.1311365529409428,7070.0834388102085,673.4272724320392,0,21
39452.35362311169,0.3562513243851658,5600.3780743047755,621.6070287317273,0,48
49475.17264254557,0.5032018086164197,24354.82587685891,717.335498880246,1,52
76562.00953453264,0.32961993879847906,16948.07088685452,825.5778275792212,0,29
40595.494133183485,0.1259782887771342,10658.536340618168,607.9961127747124,0,53
77186.72836995393,0.4931390996920165,17673.145430612178,698.3859694475265,0,63
60616.279031832135,0.2006818910679872,1821.2613049156116,732.0271467537386,0,27
41562.99836158598,0.2293104174440194,15016.877532985805,706.153910082809,1,56
59486.116085832815,0.18235317671614795,16639.105864215428,694.343597374213,1,52
64588.316744400945,0.2651075324357488,19621.350697689148,635.0391818277088,0,66
59327.149433257946,0.47837575284431755,9930.520238537312,711.6393371470082,0,25
26446.629201643154,0.35969292975196865,15428.435807016795,662.1618011492037,0,63
39092.94236262697,0.20244063707535628,10372.876869702064,590.5039147510723,0,59
46287.22046672743,0.5389150390760205,16276.918778371586,759.7296110256865,0,64
48883.498563499306,0.5397909274757646,10523.268388184879,747.9192909921021,0,38
59310.08146326017,0.5352892125230034,12959.495804198898,702.583048842554,1,51
52665.51501399881,0.21939810569076965,10020.923026048855,711.4537344102852,1,46
29969.83461934848,0.32561967209049403,18255.681209118284,753.7159006357781,0,20
55702.967765089445,0.5924948280704375,19292.255583283328,711.2169828389042,0,62
59158.786179257346,0.4860062381549952,13826.897150212932,745.2008777380657,0,52
58396.856718965595,0.11358371061277991,15191.189974800141,685.1258899563074,0,59
66211.71088331932,0.13260229563024603,7757.04292683228,765.5991869286973,0,51
62508.83231823356,0.33196568840616636,13501.616759966064,716.0392862966341,0,24
56887.70118842655,0.5546101029307801,14748.976914791276,709.7025971802937,0,36
48947.51432812029,0.3693508989763571,28103.965455149875,636.4969455643984,0,27
25085.58599726013,0.34890625401714515,9440.164871129182,714.3477927150855,0,61
56444.273286988784,0.1527368499783153,22320.886193762188,658.4022541252774,1,53
53115.31530744667,0.428390052362147,19984.29386732904,668.0858636735753,0,28
54073.6825579306,0.5110515803001128,16403.18202245068,659.2312185841939,0,42
30848.77136269536,0.29021000375378114,23793.102420975665,646.6882534050387,0,54
33784.151893876064,0.48780592546266377,16860.527363034314,806.2385701508481,0,69
65797.29279999355,0.5822383269504058,16945.795978339644,766.5669530994202,1,26
49406.672692150176,0.20188322956384455,14734.396734912274,796.018375107213,0,34
60222.510460589365,0.3616648155973706,21117.844412093138,638.8552490222218,0,39
50424.77564195692,0.24356897904228778,20482.346169054417,703.5626874955447,0,69
50446.34209243618,0.49642720951691965,11871.613562518938,635.3246187397953,0,44
64074.25708963996,0.3887966829405788,8403.764027006164,665.2152561401468,0,22
42259.32907673939,0.4172912087751519,13985.096813021715,654.0936508291712,0,65
51441.811654114754,0.498957079807947,10999.807178011768,761.9792003220781,0,43
43065.87066942436,0.2979852363312274,14682.377126923224,680.188516094912,0,53
43482.55658851527,0.5575450342035216,21187.190673420697,753.4189666847008,0,65
45362.41814797041,0.36651443362307,12713.49172456605,730.2060444794259,0,41
53332.00657450569,0.178977411417674,14785.883093442126,815.1819376052395,0,30
42818.77067504784,0.44794955908440126,15290.113674041977,626.0277888430138,0,67
68836.34188360281,0.4966306752191272,19242.154411026422,762.96166198934,0,27
36580.89046670744,0.25838083853376337,3765.553330076973,757.3220435200363,0,58
47196.92533757961,0.5285896284993765,11966.498526173516,651.3310580986483,0,62
43404.034125887374,0.5530716273828832,16056.418461397363,750.356666823658,0,54
71704.668265306,0.23845224368890447,21000.394782134306,716.8072481513115,0,68
52948.32164767362,0.5917607363576111,12540.487762468974,688.6261870023296,0,65
65477.66809202952,0.1703557640243792,5617.2364697906305,658.8032256514,0,57
27716.59440444542,0.201007834201245,18098.55722983068,664.0445274275407,0,27
54005.75398803888,0.19211241961901307,11823.188055871853,802.4906047892963,0,56
63344.46193435155,0.5469948550039352,9051.666704548194,700.0341409478741,0,46
51234.259839131366,0.4271462761624809,11878.27305143388,739.106500076573,0,47
65982.20562598026,0.17605214161113644,14077.373211720753,660.4550309166224,0,59
42240.673248494415,0.3201617091841745,11976.276677308935,661.0073526889181,0,53
71140.2116027837,0.40764901253490105,3972.1697145046546,754.0992404624972,0,51
84483.47185428876,0.14173204249469165,19485.330984435663,632.5211894224234,0,34
44557.42159340512,0.5412081842036693,21374.37520639361,679.2393116047364,1,63
43317.462178988426,0.5018017677207676,18257.609956697528,701.7013705536116,0,36
71800.7671567655,0.35260338678831915,9311.571647875917,705.5686300920026,0,52
73693.58218596068,0.5835633076295852,13992.54233026241,691.0453357491922,0,66
42157.09959270098,0.3088804896375499,14967.393423852709,719.7909890547961,0,65
43697.19774356214,0.5920551595182489,17993.97194780955,734.6427877908906,0,35
45773.230867092396,0.4339599994018135,18341.702443590402,736.7318772729665,0,48
29833.242334485843,0.4173356366269707,11329.131006107522,650.7098095666087,0,28
36220.22080273703,0.1829774476478925,15409.977782067803,685.7922451035602,0,52
34937.88849871898,0.540963879152322,17286.402023076207,759.7381430938469,0,68
38483.03652343807,0.31374484396030755,22279.11161073383,744.7323593786937,0,48
49479.72668919828,0.18111670289123968,18522.532699123614,631.3570274259469,0,32
53513.22098804781,0.10630375998787953,18945.283436877595,717.5739950176101,0,40
73257.50739221115,0.37987784181919126,15419.133139646805,601.0887375312595,0,40
35024.68938891814,0.3636998110613382,22052.295726017517,702.3467451030185,0,24
64764.83597714876,0.45967681118457926,17048.813979797487,794.8883508372988,0,29
46790.16733661736,0.545129026508901,10694.560449132146,652.6053641365506,0,25
49258.044355213504,0.13970329232151477,22016.849850625953,658.2838477254209,0,32
60122.29238249906,0.4657482451701812,18489.51636269514,738.201489078643,0,20
33159.16967656552,0.19370597204879111,12784.779894357589,622.8599242395177,0,39
55736.14619276076,0.529088526578582,12602.535163003784,668.3622485057481,0,66
52496.78312319584,0.5095317569308281,16482.87772570381,729.8220568790877,0,65
57386.76896012224,0.37039687749277217,17315.923976337923,668.2857076155299,0,27
54337.52965861727,0.45512139931165574,15986.461328156032,688.2015006394514,0,29
86829.50209866342,0.25717505659187423,16556.543367214425,737.2092855157517,0,28
40433.900236230256,0.33558394946640735,23499.7868728819,721.0773041768281,0,68
42035.04567497274,0.5108184488552359,20357.71576117443,713.3409198147701,0,60
40652.89210362853,0.329632598586607,15953.177956325122,683.0438860364981,0,22
41667.843212596184,0.2788991326627209,19706.552903837415,718.5030557634477,0,30
40439.19309040223,0.34710622362515,9837.380482362303,693.8133659950122,0,31
67835.24796661327,0.5141246262186092,16989.635249734045,722.8902804962893,0,29
71307.56371984782,0.26760402368543634,24046.53174866555,675.1533987441011,0,44
41438.805593757854,0.1868807965678719,13909.77052303813,690.8715512810229,0,68
37514.66640343657,0.45600701016539036,10761.830356904575,650.5021103723993,0,68
57071.23334579606,0.5129891063540409,11739.555557034697,698.2496194996882,0,44
41716.65433578543,0.15031873926176667,9551.834813288058,659.4499568185578,0,30
59493.97726633266,0.21993705637797237,11076.190459361484,644.2976774919003,0,55
53043.845312769496,0.17098599488049696,13147.459507049854,712.9330573927695,1,58
27263.838275041522,0.2739707057910833,7972.16490410679,710.636988792883,0,45
73212.57801995092,0.32517548945270636,15078.091669748015,739.1436867474287,0,33
76938.16509643283,0.47441316848165327,19511.385868933234,678.443721521245,0,58
40808.16964273421,0.42557379244083704,10461.219099265398,720.4026423418378,0,59
44184.47660096024,0.4104642837392156,22596.41961820884,727.5398786136832,0,20
54287.98086087358,0.2761874733048272,17553.960442637974,722.2386903915798,0,23
55016.851849805375,0.52072377654238,20152.902928120286,658.7173158598929,0,49
59878.164090092454,0.3356435836990823,11710.827230739314,707.4681741135595,0,31
80153.06808149524,0.5895524690075773,19272.626135333077,718.207014802733,0,54
47345.79158758926,0.4170710691478684,9540.330498023435,700.3589233453971,0,32
38025.541331923196,0.16313237078225137,19451.237504182543,595.6761170814458,0,50
29310.21157978209,0.438088781037717,15859.196698967657,708.024481198674,0,57
39036.04940087121,0.2625520077158495,17766.256099923918,810.6265519698621,0,62
49503.095406893044,0.44316359834304875,9122.02697187574,681.9980365621509,0,42
76918.36795276681,0.13482057408120288,10524.650788616977,663.596145107234,0,23
42235.830514457426,0.1874407185879797,17986.141091266923,718.6674279855699,1,35
53356.819274583475,0.5278686294528931,10258.259978878996,715.6189105233286,0,26
49753.65655890872,0.21358977851175745,17316.031460495615,759.6367582708207,0,41
67825.89910172127,0.5185205626214701,8164.3109676987715,637.1065922045556,0,48
87903.98638810433,0.23963804422720522,19240.87106333334,736.5690126287496,0,30
42036.96840619519,0.42144095502935386,8837.383426157456,729.5211030625732,0,52
42658.40836222667,0.4470752867549155,17761.499688397616,692.8926731529727,0,48
65662.41315603608,0.35632737657252644,18128.154668230003,716.9343658960845,0,58
60228.37234439467,0.2526553383483656,11516.140907852125,751.4728740799179,1,31
77700.6098860405,0.20632218818554807,17910.132835423636,743.6157690014226,0,26
58758.92277988946,0.11659467728121312,16302.21131666778,642.8490343963135,0,58
44610.61863819411,0.2519732006203619,12305.790719036308,741.0079093377742,0,61
58859.82246038464,0.42658139526564154,9957.22657961896,696.7655697483741,0,67
66630.55370874362,0.5691524092242414,5186.871541637105,703.6437049007758,1,45
62307.23271796046,0.535602241131526,16748.25023649847,703.6598495500847,0,59
57609.11046660947,0.48303238826765127,7175.986143189724,692.487850560087,0,28
66000.1203438373,0.4942236716266494,15476.720997206541,759.5853748553533,0,60
67539.4338566851,0.43249245173799766,13682.758919588754,695.8141020075394,0,53
70732.38486556291,0.2301434287830015,18395.713877190978,644.0226935808415,0,64
59730.64831384464,0.5535975153529149,13489.772502550679,680.3235072015135,0,32
47493.22879524718,0.43536615595291706,13352.761068264543,708.9347358405238,0,55
52200.705296499844,0.38022031549021995,18659.353521441477,761.4607392148525,0,44
68097.63449762535,0.15549473460674054,16675.290145420586,730.1547342474416,0,43
37745.964935191456,0.3235277719032127,16580.779785913892,657.4732360626479,0,63
55530.099633093516,0.3301791356009631,17346.33794904263,824.2594958339446,1,36
44099.91781508959,0.532281804761335,7322.139383964471,713.238765548899,0,21
50431.17234402226,0.3733241100938942,18783.94339993491,763.7695368999507,0,32
69176.77793910948,0.2902002744852048,18062.34397006801,692.4142783211386,0,50
52866.48602029855,0.5884001642553297,9916.584357117514,726.6679622352725,0,48
50696.54822234223,0.15536029666315784,13779.597631628993,741.9734252259202,0,69
29602.15788530121,0.31127421415597234,14803.463561861845,760.9097355877128,1,47
61193.80349040831,0.12101233758570265,14327.516077991337,752.8684152689112,0,46
59682.26271711613,0.46995206038346515,16669.299832842673,743.609850003649,0,34
82448.8208495819,0.5590382760995753,22156.833909155917,684.2456634402946,0,50
45383.32647570499,0.24001866477524472,20408.833638364144,671.4126979021969,0,59
53287.254914959085,0.5291708383995605,8438.90403284297,716.6303755162098,1,34
53740.75525566133,0.2461091152309489,18110.349951530243,746.6564036170535,0,52
73661.79919645212,0.5553850808219576,21644.66659767705,688.8639649611697,1,39
48570.567014195716,0.47698095179839195,16934.042603446014,753.2585982857194,0,61
54185.32288655509,0.5024533884207193,20454.902125929835,772.630837274309,1,31
59118.44764574809,0.10900327780022726,25061.352228503827,654.1839540463291,0,56
52799.13684734537,0.581405178537013,20118.547730534905,658.153964810186,0,28
43303.49578174208,0.46333549603516166,16246.542978208645,692.9812470547332,0,42
52911.34989347462,0.2523755476930667,20225.442370423767,715.3806334094598,0,27
66104.47624789659,0.5146973324294235,15724.439165484457,673.7716493116475,0,51
34602.270508834095,0.24076059920746498,15119.515216424777,767.6101339433573,0,67
51994.54511220314,0.536376919783064,13242.928821431338,721.2033430759226,0,33
39498.1877759124,0.1562901952059685,22817.066794160542,701.972352412037,0,46
67925.69943387264,0.45184298873039785,10907.856670289993,628.2045238065737,0,44
27152.19642824338,0.37034923832245514,22661.83862339058,634.2092091786246,0,32
41616.17229092617,0.1482672350977204,17499.32061870186,714.0504625140903,0,40
55658.17812596781,0.2209469141294195,8003.469125990292,593.3702186922582,0,64
73482.86043851511,0.1062020181386574,16838.24646495711,750.6318704822036,0,50
49013.746083905186,0.3343839827322529,4499.86746174188,692.092307781384,0,56
41672.00709960202,0.25063263038000017,18127.54008415518,862.1546484797367,0,67
78217.35604160884,0.3991787421488794,19426.157414944955,815.3958125308055,1,62
28279.79149375634,0.2486189038543086,12038.220221739732,690.9275465376242,0,24
17017.910650698774,0.24995955575349235,15617.738479777912,694.6831498734342,0,32
56600.216750799984,0.47159659936580167,24770.78716875143,749.7790757001014,0,47
42469.18663471083,0.12407141798917673,12471.266478690317,785.1586304959019,0,62
34681.5077430393,0.5514474975959937,9705.462064716998,618.0985471281991,0,44
60625.3467094903,0.5261319371955907,22408.317012312993,610.6812267322657,0,54
53657.010706567984,0.4339023416132033,24812.935952653974,668.898259722281,0,66
41538.820538949076,0.3966107850536922,15018.478359239236,729.1368791586932,0,58
30795.434019936583,0.5461512490698262,20057.315177041783,724.8436795253799,0,26
63086.859924202174,0.19266508976435723,21707.379577654407,753.4885727491925,0,57
59753.017669379915,0.1394845810954143,11287.57883730808,640.0151235817345,0,51
48512.36204330926,0.21975508495476906,12573.470823160658,584.1928068515562,0,22
77699.554940715,0.4972891393500951,21154.372565773676,742.9007097651073,0,64
33948.72850510771,0.11733513336324167,23425.071393542545,658.5901863517382,1,58
27117.122436128917,0.3914034175417448,17814.404300871774,599.0756067805681,0,56
39621.378951781335,0.597718758095655,10600.928232489729,707.2531872979691,0,69
49316.209754667536,0.5278480469187697,24935.305558497206,739.6587844109339,0,41
53650.091739840376,0.3607228445217947,12345.145510940178,693.8971433939362,1,27
46381.459132155054,0.13182045464332118,13324.31109414274,677.1075806908756,1,36
55280.83094771445,0.515686757192855,16711.689172448107,692.0318883927047,0,46
31226.90863714334,0.39948925408860525,22770.80210357387,681.4708618799608,0,52
71656.46906109889,0.15746649852978342,19269.879882761117,632.5976444029916,0,65
48767.732324111465,0.1469286424116781,17074.327501809552,664.2659661504784,0,36
66759.43747382192,0.5548134097182962,17316.442650590532,726.0639952506907,0,61
55140.88019566556,0.4346001314690392,15217.573343217331,716.083927068825,1,31
56851.29828730676,0.5146433996583778,17790.69757259253,708.402990298341,0,67
58546.50920348306,0.5394894501411337,2352.1996115284855,650.242575907331,0,65
56715.628400259724,0.3858861760241611,13516.962704651009,690.9248418932167,0,46
59640.84139801316,0.3587231758775207,16206.609674583906,591.1467476778573,0,67
69937.28795198648,0.3152137051604951,9244.929581902465,708.9238331942695,0,27
52947.817545522055,0.2584732938955596,16931.6165890578,771.4428853906784,0,42
60635.05636382769,0.31729798042935586,13977.643895069392,626.2933933978948,1,61
48653.964585691596,0.48693982786507817,23777.378491577452,670.7036163341122,1,68
71601.75823174209,0.40096171550756576,22865.098626074283,716.4553389355065,0,48
39854.115469110955,0.546261644977423,12670.972154409186,762.6421317213742,0,69
77014.10649366223,0.32169000718959384,14245.811442166523,677.5887691849925,0,39
49397.63074033485,0.403544789359377,14630.262171958037,665.3874835367052,0,35
28538.373468229278,0.41565377654599434,12741.702619201886,601.5538428791958,0,36
51921.56622366184,0.3958485811531628,15975.124920140634,705.1719064654053,0,35
39784.22513787678,0.45131688654275814,11208.58965556205,802.1038020071871,1,38
62609.65323483086,0.21871673418740314,9346.923325312368,713.8679230982337,0,27
40210.640310464136,0.35618188877289536,18113.556119501343,698.8860510408143,0,57
43307.248501778304,0.15211240140417384,18147.647921109055,716.1041155383492,0,57
21656.889035817036,0.2922556638224063,10978.42120170004,699.4453998025699,0,48
43215.405211263846,0.34383353431063224,19476.777153812996,659.3492813869935,0,60
13641.81010056565,0.42611212977273627,11842.111354173343,741.1639957838853,0,55
26241.45764771415,0.5752655262931018,16265.826190189906,711.2880761555878,0,45
61406.21984216446,0.40032553327417797,19101.72006306228,700.8806625966829,0,50
61787.00237976248,0.4717969580882799,14831.937176481435,651.2316986360875,0,63
56381.86342677447,0.3531330297476014,17273.70456070567,765.175396596738,0,31
35495.3578530618,0.41705201568816563,12417.851780562141,733.2351372666554,0,36
49284.3296578703,0.13546610806688672,14017.667082859514,672.353958131635,0,34
49945.96191364148,0.2271957904209235,13970.702845598298,750.0912426840969,0,28
32624.529662111858,0.2809265466025693,11267.108267298805,675.1214580807397,0,58
72550.97452650726,0.33624667750325676,14116.12918442109,660.8998253744481,0,61
63160.43435863507,0.12282437275119187,7256.908505681266,662.0148441259856,1,67
46685.53739255504,0.17001204877665885,12544.231264289476,611.4465723455954,0,31
50403.28758491796,0.2384071538956529,13575.622533151645,723.5771190209102,0,51
53125.74211921329,0.5857663454505253,13719.1012375231,608.4427560830825,1,44
19373.97697363564,0.2656735035515254,13792.512770646106,638.5778084367118,0,58
46292.339262191046,0.3410205290560413,14691.179000699356,596.2205995460733,0,37
39770.23628003302,0.19804885636919647,17397.20759043032,695.6965153604554,0,34
34975.69985157627,0.4053900355378841,19372.585370662615,692.4839769864064,1,51
45783.495606710676,0.24034160775798716,11751.173865758665,683.6651893406818,1,25
76965.29790274284,0.2034962892192134,8983.995723054279,647.8711152664712,0,63
59612.64291900515,0.3582863142229895,9789.777938784486,641.388312328168,0,62
41432.31515325805,0.10275289958021042,12563.985394025363,723.2184931773287,0,54
58588.74172034238,0.10383201632461267,13240.393410917455,672.4724034145756,1,53
